date_ref,date_forecast,ana_code,mean_precipitation
2022-12-21,2022-12-26,PSATPIME,16.783999977111815
2022-12-21,2022-12-27,PSATCNV,7.279999923706055
2022-12-21,2022-12-27,PSATFUR,14.742857251848495
2022-12-21,2022-12-27,PSATFZA,4.25
2022-12-21,2022-12-27,PSATIMBR,12.400000035762787
2022-12-21,2022-12-27,PSATITP,1.4722222189108531
2022-12-21,2022-12-27,PSATJIRA,9.743373448590198
2022-12-21,2022-12-27,PSATLAJ,15.800000082362786
2022-12-21,2022-12-27,PSATPIME,15.885333302815754
2022-12-21,2022-12-28,PSATCNV,7.699999904632568
2022-12-21,2022-12-28,PSATFUR,14.10000010899135
2022-12-21,2022-12-28,PSATFZA,4.400000095367432
2022-12-21,2022-12-28,PSATIMBR,14.74999988079071
2022-12-21,2022-12-28,PSATITP,1.672222230169508
2022-12-21,2022-12-28,PSATJIRA,5.804819270788905
2022-12-21,2022-12-28,PSATLAJ,11.275000052018601
2022-12-21,2022-12-28,PSATPIME,12.19333330790202
2022-12-21,2022-12-29,PSATCNV,9.379999923706055
2022-12-21,2022-12-29,PSATFUR,13.342856952122279
2022-12-21,2022-12-29,PSATFZA,9.300000190734863
2022-12-21,2022-12-29,PSATIMBR,15.237500071525574
2022-12-21,2022-12-29,PSATITP,10.68333329094781
2022-12-21,2022-12-29,PSATJIRA,11.171084381011594
2022-12-21,2022-12-29,PSATLAJ,9.181818192655394
2022-12-21,2022-12-29,PSATPIME,10.578666693369545
2022-12-21,2022-12-30,PSATCNV,11.339999961853028
2022-12-21,2022-12-30,PSATFUR,13.371428489685059
2022-12-21,2022-12-30,PSATFZA,14.25
2022-12-21,2022-12-30,PSATIMBR,9.43750011920929
2022-12-21,2022-12-30,PSATITP,14.411111142900255
2022-12-21,2022-12-30,PSATJIRA,11.50481927825744
2022-12-21,2022-12-30,PSATLAJ,4.481818155808883
2022-12-21,2022-12-30,PSATPIME,7.10933333714803
2022-12-21,2022-12-31,PSATCNV,8.4
2022-12-21,2022-12-31,PSATFUR,12.98571423121861
2022-12-21,2022-12-31,PSATFZA,13.800000190734863
2022-12-21,2022-12-31,PSATIMBR,8.800000071525574
2022-12-21,2022-12-31,PSATITP,12.0222221215566
2022-12-21,2022-12-31,PSATJIRA,9.432530092905802
2022-12-21,2022-12-31,PSATLAJ,5.04545455087315
2022-12-21,2022-12-31,PSATPIME,7.676000041961671
2022-12-21,2023-01-01,PSATCNV,7.4
2022-12-21,2023-01-01,PSATFUR,12.085714340209961
2022-12-21,2023-01-01,PSATFZA,9.950000286102295
2022-12-21,2023-01-01,PSATIMBR,9.050000071525574
2022-12-21,2023-01-01,PSATITP,11.044444455040827
2022-12-21,2023-01-01,PSATJIRA,8.224096413118293
2022-12-21,2023-01-01,PSATLAJ,4.563636362552644
2022-12-21,2023-01-01,PSATPIME,5.8333333619435646
2022-12-21,2023-01-02,PSATCNV,11.319999885559081
2022-12-21,2023-01-02,PSATFUR,12.942857197352817
2022-12-21,2023-01-02,PSATFZA,10.25
2022-12-21,2023-01-02,PSATIMBR,9.474999845027922
2022-12-21,2023-01-02,PSATITP,11.81111118528578
2022-12-21,2023-01-02,PSATJIRA,7.8602409592594
2022-12-21,2023-01-02,PSATLAJ,3.6431818170980974
2022-12-21,2023-01-02,PSATPIME,6.30533335049947
2022-12-21,2023-01-03,PSATCNV,8.779999923706054
2022-12-21,2023-01-03,PSATFUR,12.999999863760811
2022-12-21,2023-01-03,PSATFZA,10.75
2022-12-21,2023-01-03,PSATIMBR,8.14999985694885
2022-12-21,2023-01-03,PSATITP,11.83888891008165
2022-12-21,2023-01-03,PSATJIRA,9.76626507058201
2022-12-21,2023-01-03,PSATLAJ,4.9795454577966165
2022-12-21,2023-01-03,PSATPIME,7.082666657765706
2022-12-21,2023-01-04,PSATCNV,6.619999980926513
2022-12-21,2023-01-04,PSATFUR,14.381428446088519
2022-12-21,2023-01-04,PSATFZA,6.240000009536743
2022-12-21,2023-01-04,PSATIMBR,8.095000028610228
2022-12-21,2023-01-04,PSATITP,7.165000120798747
2022-12-21,2023-01-04,PSATJIRA,8.439638568694331
2022-12-21,2023-01-04,PSATLAJ,8.539318171414461
2022-12-21,2023-01-04,PSATPIME,8.21626664479573
2022-12-21,2023-01-05,PSATCNV,7.419999980926514
2022-12-21,2023-01-05,PSATFUR,11.028571265084404
2022-12-21,2023-01-05,PSATFZA,7.3500001430511475
2022-12-21,2023-01-05,PSATIMBR,9.81250011920929
2022-12-21,2023-01-05,PSATITP,7.0000000264909525
2022-12-21,2023-01-05,PSATJIRA,8.819277114178764
2022-12-21,2023-01-05,PSATLAJ,10.445454554124312
2022-12-21,2023-01-05,PSATPIME,10.641333344777424
2022-12-22,2022-12-23,PSATCNV,0.3600000008940697
2022-12-22,2022-12-23,PSATFUR,4.9142857279096335
2022-12-22,2022-12-23,PSATFZA,0.05000000074505806
2022-12-22,2022-12-23,PSATIMBR,0.4375000139698386
2022-12-22,2022-12-23,PSATITP,0.01111111127667957
2022-12-22,2022-12-23,PSATJIRA,5.120481915861728
2022-12-22,2022-12-23,PSATLAJ,22.804545489224523
2022-12-22,2022-12-23,PSATPIME,9.633333304723104
2022-12-22,2022-12-24,PSATCNV,0.1600000038743019
2022-12-22,2022-12-24,PSATFUR,7.014285836900983
2022-12-22,2022-12-24,PSATFZA,0.0
2022-12-22,2022-12-24,PSATIMBR,5.849999964237213
2022-12-22,2022-12-24,PSATITP,0.0
2022-12-22,2022-12-24,PSATJIRA,4.277108430862426
2022-12-22,2022-12-24,PSATLAJ,19.747727134011008
2022-12-22,2022-12-24,PSATPIME,19.217333310445145
2022-12-22,2022-12-25,PSATCNV,0.2600000038743019
2022-12-22,2022-12-25,PSATFUR,8.914285796029228
2022-12-22,2022-12-25,PSATFZA,0.5
2022-12-22,2022-12-25,PSATIMBR,8.337499916553497
2022-12-22,2022-12-25,PSATITP,0.1277777800957362
2022-12-22,2022-12-25,PSATJIRA,12.519277104412218
2022-12-22,2022-12-25,PSATLAJ,23.854545333168723
2022-12-22,2022-12-25,PSATPIME,16.147999992370604
2022-12-22,2022-12-26,PSATCNV,7.119999980926513
2022-12-22,2022-12-26,PSATFUR,13.58571447644915
2022-12-22,2022-12-26,PSATFZA,4.5
2022-12-22,2022-12-26,PSATIMBR,11.537499845027924
2022-12-22,2022-12-26,PSATITP,2.2944444351726108
2022-12-22,2022-12-26,PSATJIRA,29.439759093594834
2022-12-22,2022-12-26,PSATLAJ,16.004545341838497
2022-12-22,2022-12-26,PSATPIME,13.873333333333338
2022-12-22,2022-12-27,PSATCNV,11.160000038146972
2022-12-22,2022-12-27,PSATFUR,18.82857145581927
2022-12-22,2022-12-27,PSATFZA,9.150000095367432
2022-12-22,2022-12-27,PSATIMBR,10.112499952316284
2022-12-22,2022-12-27,PSATITP,3.122222198380364
2022-12-22,2022-12-27,PSATJIRA,7.936144624847964
2022-12-22,2022-12-27,PSATLAJ,11.193181850693442
2022-12-22,2022-12-27,PSATPIME,17.187999992370603
2022-12-22,2022-12-28,PSATCNV,8.820000076293946
2022-12-22,2022-12-28,PSATFUR,16.41428552355085
2022-12-22,2022-12-28,PSATFZA,6.599999904632568
2022-12-22,2022-12-28,PSATIMBR,11.725000023841858
2022-12-22,2022-12-28,PSATITP,4.305555582046509
2022-12-22,2022-12-28,PSATJIRA,5.363855405026172
2022-12-22,2022-12-28,PSATLAJ,10.581818157976327
2022-12-22,2022-12-28,PSATPIME,13.741333389282227
2022-12-22,2022-12-29,PSATCNV,14.280000114440918
2022-12-22,2022-12-29,PSATFUR,17.099999972752162
2022-12-22,2022-12-29,PSATFZA,11.599999904632568
2022-12-22,2022-12-29,PSATIMBR,11.925000071525574
2022-12-22,2022-12-29,PSATITP,10.761110994550917
2022-12-22,2022-12-29,PSATJIRA,9.667469915137236
2022-12-22,2022-12-29,PSATLAJ,8.034090898253702
2022-12-22,2022-12-29,PSATPIME,12.030666592915855
2022-12-22,2022-12-30,PSATCNV,7.639999961853027
2022-12-22,2022-12-30,PSATFUR,11.628571510314941
2022-12-22,2022-12-30,PSATFZA,7.1000001430511475
2022-12-22,2022-12-30,PSATIMBR,8.549999952316286
2022-12-22,2022-12-30,PSATITP,11.116666661368477
2022-12-22,2022-12-30,PSATJIRA,10.80481928515147
2022-12-22,2022-12-30,PSATLAJ,5.988636385310782
2022-12-22,2022-12-30,PSATPIME,8.026666685740157
2022-12-22,2022-12-31,PSATCNV,5.979999923706055
2022-12-22,2022-12-31,PSATFUR,13.94285706111363
2022-12-22,2022-12-31,PSATFZA,7.1000001430511475
2022-12-22,2022-12-31,PSATIMBR,7.337500095367432
2022-12-22,2022-12-31,PSATITP,10.43888897365994
2022-12-22,2022-12-31,PSATJIRA,10.069879549095429
2022-12-22,2022-12-31,PSATLAJ,2.636363636363637
2022-12-22,2022-12-31,PSATPIME,4.373333339691162
2022-12-22,2023-01-01,PSATCNV,3.0200000286102293
2022-12-22,2023-01-01,PSATFUR,10.357142993382046
2022-12-22,2023-01-01,PSATFZA,5.599999904632568
2022-12-22,2023-01-01,PSATIMBR,4.687500059604645
2022-12-22,2023-01-01,PSATITP,9.838888936572603
2022-12-22,2023-01-01,PSATJIRA,12.274698837693915
2022-12-22,2023-01-01,PSATLAJ,3.636363636363636
2022-12-22,2023-01-01,PSATPIME,5.541333347956341
2022-12-22,2023-01-02,PSATCNV,5.120000171661377
2022-12-22,2023-01-02,PSATFUR,9.271428653172084
2022-12-22,2023-01-02,PSATFZA,5.449999809265137
2022-12-22,2023-01-02,PSATIMBR,4.862499952316284
2022-12-22,2023-01-02,PSATITP,5.650000042385525
2022-12-22,2023-01-02,PSATJIRA,9.75783132645021
2022-12-22,2023-01-02,PSATLAJ,3.1749999956651163
2022-12-22,2023-01-02,PSATPIME,5.998666674296061
2022-12-22,2023-01-03,PSATCNV,8.28000020980835
2022-12-22,2023-01-03,PSATFUR,11.871428489685059
2022-12-22,2023-01-03,PSATFZA,8.5
2022-12-22,2023-01-03,PSATIMBR,7.175000011920929
2022-12-22,2023-01-03,PSATITP,7.055555555555555
2022-12-22,2023-01-03,PSATJIRA,6.389156628804036
2022-12-22,2023-01-03,PSATLAJ,3.809090928597883
2022-12-22,2023-01-03,PSATPIME,7.9399999936421715
2022-12-22,2023-01-04,PSATCNV,6.259999942779541
2022-12-22,2023-01-04,PSATFUR,13.242857115609306
2022-12-22,2023-01-04,PSATFZA,7.549999952316284
2022-12-22,2023-01-04,PSATIMBR,9.775000154972078
2022-12-22,2023-01-04,PSATITP,11.355555534362793
2022-12-22,2023-01-04,PSATJIRA,6.639759032123061
2022-12-22,2023-01-04,PSATLAJ,5.109090886332773
2022-12-22,2023-01-04,PSATPIME,6.934666678110758
2022-12-22,2023-01-05,PSATCNV,11.860000038146973
2022-12-22,2023-01-05,PSATFUR,13.02857153756278
2022-12-22,2023-01-05,PSATFZA,10.25
2022-12-22,2023-01-05,PSATIMBR,11.637500047683716
2022-12-22,2023-01-05,PSATITP,10.000000052981907
2022-12-22,2023-01-05,PSATJIRA,9.767469877220059
2022-12-22,2023-01-05,PSATLAJ,10.218181837688794
2022-12-22,2023-01-05,PSATPIME,8.769333388010661
2022-12-22,2023-01-06,PSATCNV,9.95999984741211
2022-12-22,2023-01-06,PSATFUR,15.157142775399345
2022-12-22,2023-01-06,PSATFZA,11.549999713897705
2022-12-22,2023-01-06,PSATIMBR,11.712499856948853
2022-12-22,2023-01-06,PSATITP,9.57222228580051
2022-12-22,2023-01-06,PSATJIRA,12.43855418354632
2022-12-22,2023-01-06,PSATLAJ,10.129545385187319
2022-12-22,2023-01-06,PSATPIME,9.494666652679445
2022-12-23,2022-12-24,PSATCNV,0.12000000327825547
2022-12-23,2022-12-24,PSATFUR,6.7142857142857135
2022-12-23,2022-12-24,PSATFZA,0.0
2022-12-23,2022-12-24,PSATIMBR,0.9750000005587935
2022-12-23,2022-12-24,PSATITP,0.0
2022-12-23,2022-12-24,PSATJIRA,5.236144575009862
2022-12-23,2022-12-24,PSATLAJ,17.679545489224523
2022-12-23,2022-12-24,PSATPIME,12.345333340962725
2022-12-23,2022-12-25,PSATCNV,0.38000000417232516
2022-12-23,2022-12-25,PSATFUR,8.828571455819267
2022-12-23,2022-12-25,PSATFZA,0.6500000059604645
2022-12-23,2022-12-25,PSATIMBR,7.387500047683716
2022-12-23,2022-12-25,PSATITP,0.02222222255335914
2022-12-23,2022-12-25,PSATJIRA,9.092771161033443
2022-12-23,2022-12-25,PSATLAJ,21.47727270559831
2022-12-23,2022-12-25,PSATPIME,14.966666606267296
2022-12-23,2022-12-26,PSATCNV,7.599999904632568
2022-12-23,2022-12-26,PSATFUR,13.885714122227261
2022-12-23,2022-12-26,PSATFZA,4.75
2022-12-23,2022-12-26,PSATIMBR,10.850000023841858
2022-12-23,2022-12-26,PSATITP,0.9333333339956071
2022-12-23,2022-12-26,PSATJIRA,25.21204822034721
2022-12-23,2022-12-26,PSATLAJ,22.09090909090909
2022-12-23,2022-12-26,PSATPIME,18.097333208719895
2022-12-23,2022-12-27,PSATCNV,12.439999771118163
2022-12-23,2022-12-27,PSATFUR,13.457142966134207
2022-12-23,2022-12-27,PSATFZA,8.599999904632568
2022-12-23,2022-12-27,PSATIMBR,15.662499904632567
2022-12-23,2022-12-27,PSATITP,1.1166666779253216
2022-12-23,2022-12-27,PSATJIRA,5.907228942377021
2022-12-23,2022-12-27,PSATLAJ,11.906818194822831
2022-12-23,2022-12-27,PSATPIME,13.985333315531417
2022-12-23,2022-12-28,PSATCNV,7.539999961853027
2022-12-23,2022-12-28,PSATFUR,16.371428489685062
2022-12-23,2022-12-28,PSATFZA,6.25
2022-12-23,2022-12-28,PSATIMBR,14.725000143051147
2022-12-23,2022-12-28,PSATITP,4.777777804268731
2022-12-23,2022-12-28,PSATJIRA,4.422891557934772
2022-12-23,2022-12-28,PSATLAJ,10.450000047683716
2022-12-23,2022-12-28,PSATPIME,13.619999936421713
2022-12-23,2022-12-29,PSATCNV,12.0
2022-12-23,2022-12-29,PSATFUR,15.52857140132359
2022-12-23,2022-12-29,PSATFZA,11.900000095367432
2022-12-23,2022-12-29,PSATIMBR,12.212499976158142
2022-12-23,2022-12-29,PSATITP,12.677777714199493
2022-12-23,2022-12-29,PSATJIRA,6.612048210867917
2022-12-23,2022-12-29,PSATLAJ,7.006818159060044
2022-12-23,2022-12-29,PSATPIME,15.329333292643225
2022-12-23,2022-12-30,PSATCNV,6.919999885559082
2022-12-23,2022-12-30,PSATFUR,13.95714282989502
2022-12-23,2022-12-30,PSATFZA,8.300000190734863
2022-12-23,2022-12-30,PSATIMBR,9.6875
2022-12-23,2022-12-30,PSATITP,7.177777767181397
2022-12-23,2022-12-30,PSATJIRA,11.540963893913359
2022-12-23,2022-12-30,PSATLAJ,5.211363629861311
2022-12-23,2022-12-30,PSATPIME,7.504000027974446
2022-12-23,2022-12-31,PSATCNV,6.080000019073486
2022-12-23,2022-12-31,PSATFUR,9.428571496691022
2022-12-23,2022-12-31,PSATFZA,7.599999904632568
2022-12-23,2022-12-31,PSATIMBR,5.012500047683716
2022-12-23,2022-12-31,PSATITP,11.761111206478544
2022-12-23,2022-12-31,PSATJIRA,8.121686774564076
2022-12-23,2022-12-31,PSATLAJ,4.697727262973786
2022-12-23,2022-12-31,PSATPIME,5.546666653951009
2022-12-23,2023-01-01,PSATCNV,8.408000087738037
2022-12-23,2023-01-01,PSATFUR,9.852856908525741
2022-12-23,2023-01-01,PSATFZA,8.259999752044678
2022-12-23,2023-01-01,PSATIMBR,5.315000057220459
2022-12-23,2023-01-01,PSATITP,13.272222254011364
2022-12-23,2023-01-01,PSATJIRA,8.730361450149351
2022-12-23,2023-01-01,PSATLAJ,3.6118181835521352
2022-12-23,2023-01-01,PSATPIME,7.75333335240682
2022-12-23,2023-01-02,PSATCNV,8.319999980926514
2022-12-23,2023-01-02,PSATFUR,10.785714285714285
2022-12-23,2023-01-02,PSATFZA,10.400000095367432
2022-12-23,2023-01-02,PSATIMBR,7.287499964237213
2022-12-23,2023-01-02,PSATITP,8.9444444709354
2022-12-23,2023-01-02,PSATJIRA,8.493975909359483
2022-12-23,2023-01-02,PSATLAJ,3.838636371222409
2022-12-23,2023-01-02,PSATPIME,10.75466667175293
2022-12-23,2023-01-03,PSATCNV,9.940000057220459
2022-12-23,2023-01-03,PSATFUR,14.428571428571429
2022-12-23,2023-01-03,PSATFZA,14.800000190734863
2022-12-23,2023-01-03,PSATIMBR,8.437499880790712
2022-12-23,2023-01-03,PSATITP,10.900000015894571
2022-12-23,2023-01-03,PSATJIRA,8.595180724040572
2022-12-23,2023-01-03,PSATLAJ,3.9454545541243125
2022-12-23,2023-01-03,PSATPIME,7.358666655222575
2022-12-23,2023-01-04,PSATCNV,7.6
2022-12-23,2023-01-04,PSATFUR,13.414285659790039
2022-12-23,2023-01-04,PSATFZA,9.449999809265137
2022-12-23,2023-01-04,PSATIMBR,7.887500107288361
2022-12-23,2023-01-04,PSATITP,10.772222201029459
2022-12-23,2023-01-04,PSATJIRA,11.47951802862696
2022-12-23,2023-01-04,PSATLAJ,5.293181804093449
2022-12-23,2023-01-04,PSATPIME,7.593333333333332
2022-12-23,2023-01-05,PSATCNV,7.453999996185303
2022-12-23,2023-01-05,PSATFUR,14.171428407941546
2022-12-23,2023-01-05,PSATFZA,8.204999923706055
2022-12-23,2023-01-05,PSATIMBR,9.932500004768372
2022-12-23,2023-01-05,PSATITP,10.139444457160103
2022-12-23,2023-01-05,PSATJIRA,8.247590375233846
2022-12-23,2023-01-05,PSATLAJ,7.261590892618353
2022-12-23,2023-01-05,PSATPIME,8.365200017293292
2022-12-23,2023-01-06,PSATCNV,4.100000047683716
2022-12-23,2023-01-06,PSATFUR,16.39999989100865
2022-12-23,2023-01-06,PSATFZA,4.75
2022-12-23,2023-01-06,PSATIMBR,13.387499928474426
2022-12-23,2023-01-06,PSATITP,6.744444449742636
2022-12-23,2023-01-06,PSATJIRA,8.25421690079103
2022-12-23,2023-01-06,PSATLAJ,10.784090941602534
2022-12-23,2023-01-06,PSATPIME,10.113333282470702
2022-12-23,2023-01-07,PSATCNV,4.359999942779541
2022-12-23,2023-01-07,PSATFUR,14.585714203970772
2022-12-23,2023-01-07,PSATFZA,5.299999952316284
2022-12-23,2023-01-07,PSATIMBR,11.549999833106995
2022-12-23,2023-01-07,PSATITP,5.311111105812921
2022-12-23,2023-01-07,PSATJIRA,9.58554216752569
2022-12-23,2023-01-07,PSATLAJ,10.12954542853615
2022-12-23,2023-01-07,PSATPIME,8.89066667556763
2022-12-24,2022-12-25,PSATCNV,0.34000000208616254
2022-12-24,2022-12-25,PSATFUR,9.499999931880406
2022-12-24,2022-12-25,PSATFZA,0.5000000149011612
2022-12-24,2022-12-25,PSATIMBR,6.0625
2022-12-24,2022-12-25,PSATITP,0.11666666881905662
2022-12-24,2022-12-25,PSATJIRA,11.30120485661978
2022-12-24,2022-12-25,PSATLAJ,15.665909095243977
2022-12-24,2022-12-25,PSATPIME,17.756000099976852
2022-12-24,2022-12-26,PSATCNV,6.560000038146972
2022-12-24,2022-12-26,PSATFUR,12.900000027247838
2022-12-24,2022-12-26,PSATFZA,3.399999976158142
2022-12-24,2022-12-26,PSATIMBR,12.162500023841858
2022-12-24,2022-12-26,PSATITP,1.4666666719648573
2022-12-24,2022-12-26,PSATJIRA,21.920481983437593
2022-12-24,2022-12-26,PSATLAJ,24.515909194946282
2022-12-24,2022-12-26,PSATPIME,18.45200005849203
2022-12-24,2022-12-27,PSATCNV,9.45999984741211
2022-12-24,2022-12-27,PSATFUR,13.599999836512975
2022-12-24,2022-12-27,PSATFZA,6.0
2022-12-24,2022-12-27,PSATIMBR,10.312499880790712
2022-12-24,2022-12-27,PSATITP,0.5500000044703484
2022-12-24,2022-12-27,PSATJIRA,8.466265098158134
2022-12-24,2022-12-27,PSATLAJ,11.747727220708674
2022-12-24,2022-12-27,PSATPIME,15.934666659037273
2022-12-24,2022-12-28,PSATCNV,14.34000015258789
2022-12-24,2022-12-28,PSATFUR,13.885714122227261
2022-12-24,2022-12-28,PSATFZA,11.150000095367432
2022-12-24,2022-12-28,PSATIMBR,11.087500095367432
2022-12-24,2022-12-28,PSATITP,9.311111158794827
2022-12-24,2022-12-28,PSATJIRA,6.919277099241692
2022-12-24,2022-12-28,PSATLAJ,6.806818192655391
2022-12-24,2022-12-28,PSATPIME,14.3733332824707
2022-12-24,2022-12-29,PSATCNV,14.119999885559082
2022-12-24,2022-12-29,PSATFUR,16.042857033865793
2022-12-24,2022-12-29,PSATFZA,13.600000381469727
2022-12-24,2022-12-29,PSATIMBR,12.787500023841858
2022-12-24,2022-12-29,PSATITP,13.5388888253106
2022-12-24,2022-12-29,PSATJIRA,11.214457850858386
2022-12-24,2022-12-29,PSATLAJ,9.393181746656246
2022-12-24,2022-12-29,PSATPIME,14.729333305358889
2022-12-24,2022-12-30,PSATCNV,4.1400000095367435
2022-12-24,2022-12-30,PSATFUR,16.87142862592425
2022-12-24,2022-12-30,PSATFZA,3.25
2022-12-24,2022-12-30,PSATIMBR,11.949999928474428
2022-12-24,2022-12-30,PSATITP,1.9388888912896318
2022-12-24,2022-12-30,PSATJIRA,16.573493986244657
2022-12-24,2022-12-30,PSATLAJ,7.2750000086697675
2022-12-24,2022-12-30,PSATPIME,10.431999982198084
2022-12-24,2022-12-31,PSATCNV,3.1800000190734865
2022-12-24,2022-12-31,PSATFUR,11.571428571428571
2022-12-24,2022-12-31,PSATFZA,3.8000000715255737
2022-12-24,2022-12-31,PSATIMBR,8.299999952316284
2022-12-24,2022-12-31,PSATITP,6.59999993112352
2022-12-24,2022-12-31,PSATJIRA,7.8879517733332625
2022-12-24,2022-12-31,PSATLAJ,5.859090902588584
2022-12-24,2022-12-31,PSATPIME,6.806666688919068
2022-12-24,2023-01-01,PSATCNV,6.453999996185303
2022-12-24,2023-01-01,PSATFUR,12.035714149475098
2022-12-24,2023-01-01,PSATFZA,12.875
2022-12-24,2023-01-01,PSATIMBR,7.29625004529953
2022-12-24,2023-01-01,PSATITP,10.40500005086263
2022-12-24,2023-01-01,PSATJIRA,9.844337359968437
2022-12-24,2023-01-01,PSATLAJ,5.332954515110362
2022-12-24,2023-01-01,PSATPIME,6.67759998957316
2022-12-24,2023-01-02,PSATCNV,8.560000038146972
2022-12-24,2023-01-02,PSATFUR,13.571428571428571
2022-12-24,2023-01-02,PSATFZA,9.75
2022-12-24,2023-01-02,PSATIMBR,7.499999940395355
2022-12-24,2023-01-02,PSATITP,11.43333329094781
2022-12-24,2023-01-02,PSATJIRA,11.008433755621853
2022-12-24,2023-01-02,PSATLAJ,3.7749999924139543
2022-12-24,2023-01-02,PSATPIME,9.86
2022-12-24,2023-01-03,PSATCNV,4.580000114440918
2022-12-24,2023-01-03,PSATFUR,15.471428462437222
2022-12-24,2023-01-03,PSATFZA,6.099999904632568
2022-12-24,2023-01-03,PSATIMBR,9.837499737739563
2022-12-24,2023-01-03,PSATITP,12.4611111746894
2022-12-24,2023-01-03,PSATJIRA,8.712048214602184
2022-12-24,2023-01-03,PSATLAJ,5.399999992413955
2022-12-24,2023-01-03,PSATPIME,11.621333338419594
2022-12-24,2023-01-04,PSATCNV,8.399999904632569
2022-12-24,2023-01-04,PSATFUR,14.414285796029228
2022-12-24,2023-01-04,PSATFZA,14.900000095367432
2022-12-24,2023-01-04,PSATIMBR,10.224999904632568
2022-12-24,2023-01-04,PSATITP,18.149999883439804
2022-12-24,2023-01-04,PSATJIRA,12.2289156626506
2022-12-24,2023-01-04,PSATLAJ,6.743181846358558
2022-12-24,2023-01-04,PSATPIME,7.537333354949951
2022-12-24,2023-01-05,PSATCNV,8.439999961853028
2022-12-24,2023-01-05,PSATFUR,11.54285717010498
2022-12-24,2023-01-05,PSATFZA,8.900000095367432
2022-12-24,2023-01-05,PSATIMBR,7.612500071525574
2022-12-24,2023-01-05,PSATITP,10.811111158794828
2022-12-24,2023-01-05,PSATJIRA,12.490361443485124
2022-12-24,2023-01-05,PSATLAJ,6.549999995665116
2022-12-24,2023-01-05,PSATPIME,8.185333391825353
2022-12-24,2023-01-06,PSATCNV,6.139999961853027
2022-12-24,2023-01-06,PSATFUR,10.957142966134208
2022-12-24,2023-01-06,PSATFZA,7.0
2022-12-24,2023-01-06,PSATIMBR,8.912499904632568
2022-12-24,2023-01-06,PSATITP,6.538888878292507
2022-12-24,2023-01-06,PSATJIRA,10.848192818193551
2022-12-24,2023-01-06,PSATLAJ,9.165909073569559
2022-12-24,2023-01-06,PSATPIME,9.959999987284341
2022-12-24,2023-01-07,PSATCNV,6.919999980926514
2022-12-24,2023-01-07,PSATFUR,9.714285578046526
2022-12-24,2023-01-07,PSATFZA,5.299999952316284
2022-12-24,2023-01-07,PSATIMBR,9.800000071525574
2022-12-24,2023-01-07,PSATITP,9.594444460339018
2022-12-24,2023-01-07,PSATJIRA,8.599999962082832
2022-12-24,2023-01-07,PSATLAJ,8.465909112583507
2022-12-24,2023-01-07,PSATPIME,7.41733341217041
2022-12-24,2023-01-08,PSATCNV,9.579999923706055
2022-12-24,2023-01-08,PSATFUR,11.657142775399343
2022-12-24,2023-01-08,PSATFZA,8.600000143051147
2022-12-24,2023-01-08,PSATIMBR,11.287500023841858
2022-12-24,2023-01-08,PSATITP,7.705555597941081
2022-12-24,2023-01-08,PSATJIRA,8.300000012639057
2022-12-24,2023-01-08,PSATLAJ,8.88181826201352
2022-12-24,2023-01-08,PSATPIME,6.415999994277954
2022-12-25,2022-12-26,PSATCNV,6.479999995231628
2022-12-25,2022-12-26,PSATFUR,16.857142857142858
2022-12-25,2022-12-26,PSATFZA,3.25
2022-12-25,2022-12-26,PSATIMBR,8.125
2022-12-25,2022-12-26,PSATITP,1.477777792347802
2022-12-25,2022-12-26,PSATJIRA,20.184337328715497
2022-12-25,2022-12-26,PSATLAJ,20.840909220955588
2022-12-25,2022-12-26,PSATPIME,19.42933336893717
2022-12-25,2022-12-27,PSATCNV,4.959999990463257
2022-12-25,2022-12-27,PSATFUR,13.271428516932895
2022-12-25,2022-12-27,PSATFZA,3.25
2022-12-25,2022-12-27,PSATIMBR,10.674999952316282
2022-12-25,2022-12-27,PSATITP,0.4000000063743856
2022-12-25,2022-12-27,PSATJIRA,5.215662676167775
2022-12-25,2022-12-27,PSATLAJ,10.170454583384775
2022-12-25,2022-12-27,PSATPIME,19.99866671880086
2022-12-25,2022-12-28,PSATCNV,21.779999923706054
2022-12-25,2022-12-28,PSATFUR,14.89999989100865
2022-12-25,2022-12-28,PSATFZA,11.0
2022-12-25,2022-12-28,PSATIMBR,10.374999880790712
2022-12-25,2022-12-28,PSATITP,6.677777820163303
2022-12-25,2022-12-28,PSATJIRA,5.795180721455309
2022-12-25,2022-12-28,PSATLAJ,8.886363636363635
2022-12-25,2022-12-28,PSATPIME,12.60133336385091
2022-12-25,2022-12-29,PSATCNV,4.7
2022-12-25,2022-12-29,PSATFUR,17.642857142857142
2022-12-25,2022-12-29,PSATFZA,5.349999904632568
2022-12-25,2022-12-29,PSATIMBR,13.387499928474426
2022-12-25,2022-12-29,PSATITP,3.655555579397413
2022-12-25,2022-12-29,PSATJIRA,11.695180700485967
2022-12-25,2022-12-29,PSATLAJ,8.14318183335391
2022-12-25,2022-12-29,PSATPIME,15.047999966939287
2022-12-25,2022-12-30,PSATCNV,1.5999999642372131
2022-12-25,2022-12-30,PSATFUR,18.828571455819265
2022-12-25,2022-12-30,PSATFZA,1.149999976158142
2022-12-25,2022-12-30,PSATIMBR,10.537500023841858
2022-12-25,2022-12-30,PSATITP,0.9277777671813965
2022-12-25,2022-12-30,PSATJIRA,17.51927704983447
2022-12-25,2022-12-30,PSATLAJ,4.643181827935306
